rho,len,bkpt
520.0803212851406,6500,1961.0919999999999
520.0803212851406,7000,1986.716
520.0803212851406,7500,1995.032
520.0803212851406,8000,2025.7
520.0803212851406,8500,2043.8799999999999
520.0803212851406,9000,2055.7320000000004
520.0803212851406,9500,2077.732
520.0803212851406,10000,2091.12
522.0883534136547,2000,1371.472
522.0883534136547,2500,1508.788
522.0883534136547,3000,1617.908
522.0883534136547,3500,1698.548
522.0883534136547,4000,1768.132
522.0883534136547,4500,1819.536
522.0883534136547,5000,1872.5519999999997
522.0883534136547,5500,1903.5880000000002
522.0883534136547,6000,1934.4759999999999
522.0883534136547,6500,1972.7599999999998
522.0883534136547,7000,1996.0
522.0883534136547,7500,2007.4959999999999
522.0883534136547,8000,2034.52
522.0883534136547,8500,2052.4
522.0883534136547,9000,2068.692
522.0883534136547,9500,2080.4480000000003
522.0883534136547,10000,2086.016
524.0963855421687,2000,1369.94
524.0963855421687,2500,1514.4
524.0963855421687,3000,1625.7440000000001
524.0963855421687,3500,1715.556
524.0963855421687,4000,1769.9239999999998
524.0963855421687,4500,1832.684
524.0963855421687,5000,1873.512
524.0963855421687,5500,1912.2
524.0963855421687,6000,1947.5400000000002
524.0963855421687,6500,1969.48
524.0963855421687,7000,1998.3879999999997
524.0963855421687,7500,2024.2240000000002
524.0963855421687,8000,2039.9800000000002
524.0963855421687,8500,2059.192
524.0963855421687,9000,2078.42
524.0963855421687,9500,2092.5280000000002
524.0963855421687,10000,2103.436
526.1044176706828,2000,1374.0559999999998
526.1044176706828,2500,1516.4240000000002
526.1044176706828,3000,1626.476
526.1044176706828,3500,1709.4360000000001
526.1044176706828,4000,1777.1480000000004
526.1044176706828,4500,1835.7720000000002
526.1044176706828,5000,1887.904
526.1044176706828,5500,1915.636
526.1044176706828,6000,1953.836
526.1044176706828,6500,1975.748
526.1044176706828,7000,1998.3200000000002
526.1044176706828,7500,2034.6439999999998
526.1044176706828,8000,2047.9759999999999
526.1044176706828,8500,2057.144
526.1044176706828,9000,2080.036
526.1044176706828,9500,2102.204
526.1044176706828,10000,2097.5919999999996
528.1124497991968,2000,1379.14
528.1124497991968,2500,1522.488
528.1124497991968,3000,1633.92
528.1124497991968,3500,1719.596
528.1124497991968,4000,1782.976
528.1124497991968,4500,1843.0880000000002
528.1124497991968,5000,1883.6119999999999
528.1124497991968,5500,1926.6599999999999
528.1124497991968,6000,1950.3239999999998
528.1124497991968,6500,1992.1560000000002
528.1124497991968,7000,2012.9080000000001
528.1124497991968,7500,2041.8319999999999
528.1124497991968,8000,2063.328
528.1124497991968,8500,2066.8599999999997
528.1124497991968,9000,2085.8239999999996
528.1124497991968,9500,2099.552
528.1124497991968,10000,2111.904
530.1204819277109,2000,1381.548
530.1204819277109,2500,1523.8719999999998
530.1204819277109,3000,1635.8
530.1204819277109,3500,1710.6079999999997
530.1204819277109,4000,1788.8319999999999
530.1204819277109,4500,1844.616
530.1204819277109,5000,1887.0440000000003
530.1204819277109,5500,1928.4480000000003
530.1204819277109,6000,1963.6440000000002
530.1204819277109,6500,1989.628
530.1204819277109,7000,2022.9720000000002
530.1204819277109,7500,2044.8919999999998
530.1204819277109,8000,2054.908
530.1204819277109,8500,2082.112
530.1204819277109,9000,2083.3559999999998
530.1204819277109,9500,2101.536
530.1204819277109,10000,2130.196
532.128514056225,2000,1383.164
532.128514056225,2500,1532.984
532.128514056225,3000,1640.196
532.128514056225,3500,1723.0520000000001
532.128514056225,4000,1794.6200000000001
532.128514056225,4500,1844.628
532.128514056225,5000,1898.3879999999997
532.128514056225,5500,1928.852
532.128514056225,6000,1973.02
532.128514056225,6500,1994.024
532.128514056225,7000,2021.6560000000002
532.128514056225,7500,2041.416
532.128514056225,8000,2067.832
532.128514056225,8500,2089.584
532.128514056225,9000,2097.308
532.128514056225,9500,2112.356
532.128514056225,10000,2126.2960000000003
534.136546184739,2000,1385.5040000000001
534.136546184739,2500,1531.892
534.136546184739,3000,1644.068
534.136546184739,3500,1719.548
534.136546184739,4000,1795.7400000000002
534.136546184739,4500,1856.8880000000001
534.136546184739,5000,1904.312
534.136546184739,5500,1946.0400000000002
534.136546184739,6000,1970.22
534.136546184739,6500,2006.636
534.136546184739,7000,2037.4719999999998
534.136546184739,7500,2053.18
534.136546184739,8000,2071.272
534.136546184739,8500,2095.732
534.136546184739,9000,2111.264
534.136546184739,9500,2122.3959999999997
534.136546184739,10000,2136.496
536.144578313253,2000,1388.1600000000003
536.144578313253,2500,1534.2800000000002
536.144578313253,3000,1643.536
536.144578313253,3500,1734.632
536.144578313253,4000,1801.0839999999996
536.144578313253,4500,1854.664
536.144578313253,5000,1904.7239999999997
536.144578313253,5500,1938.86
536.144578313253,6000,1980.084
536.144578313253,6500,2009.548
536.144578313253,7000,2039.2720000000002
536.144578313253,7500,2066.9000000000005
536.144578313253,8000,2080.264
536.144578313253,8500,2105.532
536.144578313253,9000,2106.652
536.144578313253,9500,2131.1079999999997
536.144578313253,10000,2148.4759999999997
538.152610441767,2000,1388.6080000000002
538.152610441767,2500,1537.3120000000001
538.152610441767,3000,1647.3759999999997
538.152610441767,3500,1738.5520000000001
538.152610441767,4000,1804.4239999999998
538.152610441767,4500,1859.06
538.152610441767,5000,1905.4279999999999
538.152610441767,5500,1953.252
538.152610441767,6000,1985.372
538.152610441767,6500,2008.2040000000002
538.152610441767,7000,2041.9320000000002
538.152610441767,7500,2067.548
538.152610441767,8000,2093.848
538.152610441767,8500,2110.6279999999997
538.152610441767,9000,2125.4440000000004
538.152610441767,9500,2145.4080000000004
538.152610441767,10000,2138.572
540.1606425702811,2000,1394.4959999999999
540.1606425702811,2500,1541.716
540.1606425702811,3000,1652.836
540.1606425702811,3500,1740.5520000000001
540.1606425702811,4000,1810.212
540.1606425702811,4500,1875.3799999999999
540.1606425702811,5000,1910.8559999999998
540.1606425702811,5500,1960.132
540.1606425702811,6000,1993.872
540.1606425702811,6500,2017.8879999999997
540.1606425702811,7000,2049.1400000000003
540.1606425702811,7500,2072.452
540.1606425702811,8000,2101.8599999999997
540.1606425702811,8500,2119.344
540.1606425702811,9000,2135.088
540.1606425702811,9500,2135.568
540.1606425702811,10000,2160.216
542.1686746987951,2000,1396.944
542.1686746987951,2500,1545.0480000000002
542.1686746987951,3000,1658.5639999999999
542.1686746987951,3500,1752.036
542.1686746987951,4000,1821.0720000000001
542.1686746987951,4500,1879.336
542.1686746987951,5000,1924.284
542.1686746987951,5500,1961.8160000000003
542.1686746987951,6000,2003.352
542.1686746987951,6500,2039.136
542.1686746987951,7000,2068.708
542.1686746987951,7500,2078.272
542.1686746987951,8000,2092.844
542.1686746987951,8500,2112.1079999999997
542.1686746987951,9000,2134.0919999999996
542.1686746987951,9500,2145.96
542.1686746987951,10000,2164.84
544.1767068273092,2000,1400.696
544.1767068273092,2500,1543.752
544.1767068273092,3000,1658.516
544.1767068273092,3500,1749.8080000000002
544.1767068273092,4000,1818.904
544.1767068273092,4500,1872.012
544.1767068273092,5000,1922.268
544.1767068273092,5500,1963.232
544.1767068273092,6000,2006.4959999999999
544.1767068273092,6500,2041.468
544.1767068273092,7000,2072.848
544.1767068273092,7500,2083.424
544.1767068273092,8000,2109.4640000000004
544.1767068273092,8500,2120.5759999999996
544.1767068273092,9000,2142.64
544.1767068273092,9500,2156.172
544.1767068273092,10000,2171.496
546.1847389558233,2000,1400.6200000000001
546.1847389558233,2500,1555.9
546.1847389558233,3000,1667.104
546.1847389558233,3500,1756.72
546.1847389558233,4000,1826.316
546.1847389558233,4500,1885.7400000000002
546.1847389558233,5000,1936.752
546.1847389558233,5500,1977.628
546.1847389558233,6000,2016.2959999999998
546.1847389558233,6500,2048.316
546.1847389558233,7000,2066.612
546.1847389558233,7500,2087.388
546.1847389558233,8000,2112.796
546.1847389558233,8500,2130.804
546.1847389558233,9000,2153.732
546.1847389558233,9500,2162.856
546.1847389558233,10000,2176.8239999999996
548.1927710843373,2000,1400.3640000000003
548.1927710843373,2500,1554.148
548.1927710843373,3000,1665.488
548.1927710843373,3500,1759.084
548.1927710843373,4000,1837.056
548.1927710843373,4500,1893.86
548.1927710843373,5000,1940.284
548.1927710843373,5500,1984.7760000000003
548.1927710843373,6000,2010.5439999999999
548.1927710843373,6500,2048.5919999999996
548.1927710843373,7000,2070.8959999999997
548.1927710843373,7500,2101.788
548.1927710843373,8000,2115.6839999999997
548.1927710843373,8500,2143.136
548.1927710843373,9000,2156.168
548.1927710843373,9500,2172.7519999999995
548.1927710843373,10000,2178.2839999999997
550.2008032128514,2000,1410.56
550.2008032128514,2500,1556.7359999999999
550.2008032128514,3000,1665.7
550.2008032128514,3500,1761.0880000000002
550.2008032128514,4000,1835.252
550.2008032128514,4500,1897.2239999999997
550.2008032128514,5000,1947.6960000000004
550.2008032128514,5500,1986.284
550.2008032128514,6000,2024.22
550.2008032128514,6500,2059.728
550.2008032128514,7000,2081.6879999999996
550.2008032128514,7500,2110.312
550.2008032128514,8000,2119.58
550.2008032128514,8500,2150.712
550.2008032128514,9000,2168.66
550.2008032128514,9500,2169.964
550.2008032128514,10000,2190.68
552.2088353413654,2000,1409.3880000000001
552.2088353413654,2500,1561.248
552.2088353413654,3000,1682.548
552.2088353413654,3500,1770.0160000000003
552.2088353413654,4000,1842.7599999999998
552.2088353413654,4500,1907.216
552.2088353413654,5000,1948.5639999999999
552.2088353413654,5500,1990.56
552.2088353413654,6000,2036.232
552.2088353413654,6500,2059.948
552.2088353413654,7000,2082.964
552.2088353413654,7500,2117.196
552.2088353413654,8000,2134.9
552.2088353413654,8500,2151.236
552.2088353413654,9000,2177.636
552.2088353413654,9500,2190.096
552.2088353413654,10000,2201.4
554.2168674698795,2000,1411.5
554.2168674698795,2500,1567.752
554.2168674698795,3000,1682.0120000000002
554.2168674698795,3500,1775.328
554.2168674698795,4000,1848.4239999999998
554.2168674698795,4500,1903.268
554.2168674698795,5000,1953.8559999999998
554.2168674698795,5500,1999.4479999999999
554.2168674698795,6000,2037.9279999999999
554.2168674698795,6500,2068.6040000000003
554.2168674698795,7000,2096.236
554.2168674698795,7500,2122.096
554.2168674698795,8000,2133.368
554.2168674698795,8500,2163.1639999999998
554.2168674698795,9000,2178.804
554.2168674698795,9500,2179.524
554.2168674698795,10000,2212.44
556.2248995983936,2000,1413.608
556.2248995983936,2500,1567.248
556.2248995983936,3000,1690.096
556.2248995983936,3500,1776.6120000000003
556.2248995983936,4000,1850.568
556.2248995983936,4500,1914.632
556.2248995983936,5000,1965.0600000000002
556.2248995983936,5500,2000.86
556.2248995983936,6000,2040.404
556.2248995983936,6500,2072.48
556.2248995983936,7000,2100.48
556.2248995983936,7500,2123.928
556.2248995983936,8000,2148.0080000000003
556.2248995983936,8500,2159.364
556.2248995983936,9000,2178.6359999999995
556.2248995983936,9500,2187.224
556.2248995983936,10000,2222.4440000000004
558.2329317269076,2000,1416.4640000000002
558.2329317269076,2500,1571.1839999999997
558.2329317269076,3000,1687.896
558.2329317269076,3500,1772.0919999999999
558.2329317269076,4000,1866.596
558.2329317269076,4500,1918.4279999999999
558.2329317269076,5000,1971.196
558.2329317269076,5500,2011.5240000000001
558.2329317269076,6000,2040.312
558.2329317269076,6500,2078.2439999999997
558.2329317269076,7000,2111.532
558.2329317269076,7500,2129.876
558.2329317269076,8000,2148.296
558.2329317269076,8500,2177.18
558.2329317269076,9000,2188.32
558.2329317269076,9500,2211.4759999999997
558.2329317269076,10000,2220.5080000000003
560.2409638554217,2000,1419.82
560.2409638554217,2500,1574.3
560.2409638554217,3000,1695.1879999999996
560.2409638554217,3500,1785.336
560.2409638554217,4000,1860.0240000000001
560.2409638554217,4500,1918.6760000000002
560.2409638554217,5000,1972.364
560.2409638554217,5500,2017.4560000000001
560.2409638554217,6000,2051.072
560.2409638554217,6500,2082.816
560.2409638554217,7000,2111.38
560.2409638554217,7500,2148.876
560.2409638554217,8000,2159.096
560.2409638554217,8500,2183.7239999999997
560.2409638554217,9000,2193.1879999999996
560.2409638554217,9500,2213.4880000000003
560.2409638554217,10000,2227.7439999999997
562.2489959839357,2000,1425.6399999999999
562.2489959839357,2500,1581.6
562.2489959839357,3000,1697.8559999999998
562.2489959839357,3500,1791.7920000000001
562.2489959839357,4000,1869.5519999999997
562.2489959839357,4500,1927.964
562.2489959839357,5000,1972.164
562.2489959839357,5500,2027.5279999999998
562.2489959839357,6000,2065.728
562.2489959839357,6500,2089.2239999999997
562.2489959839357,7000,2119.416
562.2489959839357,7500,2141.388
562.2489959839357,8000,2160.8360000000002
562.2489959839357,8500,2188.224
562.2489959839357,9000,2197.732
562.2489959839357,9500,2217.3399999999997
562.2489959839357,10000,2233.376
564.2570281124498,2000,1423.652
564.2570281124498,2500,1579.472
564.2570281124498,3000,1699.868
564.2570281124498,3500,1790.6080000000002
564.2570281124498,4000,1869.176
564.2570281124498,4500,1925.828
564.2570281124498,5000,1981.688
564.2570281124498,5500,2021.316
564.2570281124498,6000,2063.784
564.2570281124498,6500,2095.8
564.2570281124498,7000,2119.0679999999998
564.2570281124498,7500,2152.6400000000003
564.2570281124498,8000,2174.7
564.2570281124498,8500,2193.68
564.2570281124498,9000,2208.92
564.2570281124498,9500,2225.484
564.2570281124498,10000,2246.388
566.2650602409639,2000,1427.384
566.2650602409639,2500,1583.132
566.2650602409639,3000,1705.764
566.2650602409639,3500,1791.3560000000002
566.2650602409639,4000,1875.132
566.2650602409639,4500,1933.7239999999997
566.2650602409639,5000,1990.152
566.2650602409639,5500,2028.4720000000002
566.2650602409639,6000,2064.404
566.2650602409639,6500,2099.772
566.2650602409639,7000,2132.2920000000004
566.2650602409639,7500,2152.6159999999995
566.2650602409639,8000,2187.284
566.2650602409639,8500,2200.364
566.2650602409639,9000,2213.88
566.2650602409639,9500,2230.952
566.2650602409639,10000,2252.816
568.2730923694779,2000,1430.0839999999998
568.2730923694779,2500,1590.208
568.2730923694779,3000,1707.6760000000002
568.2730923694779,3500,1804.672
568.2730923694779,4000,1874.5240000000001
568.2730923694779,4500,1942.8439999999998
568.2730923694779,5000,1991.6760000000002
568.2730923694779,5500,2038.684
568.2730923694779,6000,2076.908
568.2730923694779,6500,2110.848
568.2730923694779,7000,2141.4039999999995
568.2730923694779,7500,2162.3399999999997
568.2730923694779,8000,2195.076
568.2730923694779,8500,2197.3239999999996
568.2730923694779,9000,2231.8559999999998
568.2730923694779,9500,2235.716
568.2730923694779,10000,2259.756
570.281124497992,2000,1432.3400000000001
570.281124497992,2500,1593.932
570.281124497992,3000,1710.4720000000002
570.281124497992,3500,1801.4759999999999
570.281124497992,4000,1884.364
570.281124497992,4500,1948.348
570.281124497992,5000,2002.364
570.281124497992,5500,2043.36
570.281124497992,6000,2077.636
570.281124497992,6500,2113.4480000000003
570.281124497992,7000,2147.62
570.281124497992,7500,2170.1800000000003
570.281124497992,8000,2185.8480000000004
570.281124497992,8500,2217.916
570.281124497992,9000,2229.9440000000004
570.281124497992,9500,2246.8720000000003
570.281124497992,10000,2263.692
572.289156626506,2000,1433.816
572.289156626506,2500,1589.1879999999996
572.289156626506,3000,1716.8400000000001
572.289156626506,3500,1815.4559999999997
572.289156626506,4000,1890.372
572.289156626506,4500,1949.0639999999999
572.289156626506,5000,2006.6680000000001
572.289156626506,5500,2047.964
572.289156626506,6000,2085.436
572.289156626506,6500,2124.2079999999996
572.289156626506,7000,2142.608
572.289156626506,7500,2183.076
572.289156626506,8000,2196.7079999999996
572.289156626506,8500,2225.184
572.289156626506,9000,2233.9
572.289156626506,9500,2258.876
572.289156626506,10000,2269.416
574.2971887550201,2000,1434.5679999999998
574.2971887550201,2500,1601.864
574.2971887550201,3000,1715.9560000000001
574.2971887550201,3500,1813.3400000000001
574.2971887550201,4000,1892.3800000000003
574.2971887550201,4500,1960.1600000000003
574.2971887550201,5000,2014.268
574.2971887550201,5500,2052.54
574.2971887550201,6000,2093.5279999999993
574.2971887550201,6500,2124.484
574.2971887550201,7000,2152.672
574.2971887550201,7500,2187.452
574.2971887550201,8000,2207.8239999999996
574.2971887550201,8500,2226.512
574.2971887550201,9000,2241.0480000000002
574.2971887550201,9500,2257.152
574.2971887550201,10000,2278.248
576.3052208835342,2000,1440.532
576.3052208835342,2500,1605.356
576.3052208835342,3000,1729.292
576.3052208835342,3500,1817.584
576.3052208835342,4000,1899.0639999999999
576.3052208835342,4500,1964.7480000000003
576.3052208835342,5000,2017.4080000000001
576.3052208835342,5500,2057.636
576.3052208835342,6000,2101.248
576.3052208835342,6500,2131.7400000000002
576.3052208835342,7000,2175.688
576.3052208835342,7500,2184.376
576.3052208835342,8000,2229.1400000000003
576.3052208835342,8500,2221.292
576.3052208835342,9000,2252.588
576.3052208835342,9500,2265.928
576.3052208835342,10000,2279.8399999999997
578.3132530120482,2000,1439.684
578.3132530120482,2500,1602.3
578.3132530120482,3000,1719.464
578.3132530120482,3500,1826.288
578.3132530120482,4000,1898.86
578.3132530120482,4500,1970.7960000000003
578.3132530120482,5000,2014.5759999999998
578.3132530120482,5500,2065.388
578.3132530120482,6000,2099.5800000000004
578.3132530120482,6500,2142.784
578.3132530120482,7000,2178.808
578.3132530120482,7500,2196.4039999999995
578.3132530120482,8000,2207.7919999999995
578.3132530120482,8500,2238.108
578.3132530120482,9000,2254.976
578.3132530120482,9500,2266.864
578.3132530120482,10000,2284.148
580.3212851405623,2000,1442.528
580.3212851405623,2500,1605.32
580.3212851405623,3000,1727.2279999999998
580.3212851405623,3500,1829.4280000000003
580.3212851405623,4000,1907.9280000000003
580.3212851405623,4500,1973.48
580.3212851405623,5000,2024.8200000000002
580.3212851405623,5500,2071.3720000000003
580.3212851405623,6000,2109.496
580.3212851405623,6500,2139.412
580.3212851405623,7000,2172.4640000000004
580.3212851405623,7500,2197.9120000000003
580.3212851405623,8000,2215.6839999999997
580.3212851405623,8500,2240.436
580.3212851405623,9000,2255.3
580.3212851405623,9500,2284.916
580.3212851405623,10000,2303.676
582.3293172690763,2000,1446.092
582.3293172690763,2500,1603.884
582.3293172690763,3000,1734.3
582.3293172690763,3500,1830.7839999999997
582.3293172690763,4000,1912.712
582.3293172690763,4500,1977.9440000000002
582.3293172690763,5000,2022.92
582.3293172690763,5500,2076.908
582.3293172690763,6000,2118.736
582.3293172690763,6500,2148.816
582.3293172690763,7000,2170.416
582.3293172690763,7500,2205.1320000000005
582.3293172690763,8000,2235.628
582.3293172690763,8500,2255.7560000000003
582.3293172690763,9000,2275.8759999999997
582.3293172690763,9500,2296.5080000000003
582.3293172690763,10000,2290.156
584.3373493975904,2000,1445.6680000000001
584.3373493975904,2500,1606.632
584.3373493975904,3000,1738.7599999999998
584.3373493975904,3500,1836.136
584.3373493975904,4000,1914.688
584.3373493975904,4500,1979.884
584.3373493975904,5000,2033.7
584.3373493975904,5500,2075.696
584.3373493975904,6000,2126.076
584.3373493975904,6500,2152.3759999999997
584.3373493975904,7000,2190.752
584.3373493975904,7500,2213.3599999999997
584.3373493975904,8000,2238.352
584.3373493975904,8500,2255.036
584.3373493975904,9000,2277.96
584.3373493975904,9500,2293.208
584.3373493975904,10000,2306.916
586.3453815261045,2000,1452.0359999999998
586.3453815261045,2500,1614.0639999999999
586.3453815261045,3000,1740.828
586.3453815261045,3500,1836.7279999999998
586.3453815261045,4000,1918.4279999999999
586.3453815261045,4500,1983.5880000000002
586.3453815261045,5000,2039.3080000000002
586.3453815261045,5500,2084.78
586.3453815261045,6000,2126.036
586.3453815261045,6500,2162.964
586.3453815261045,7000,2189.308
586.3453815261045,7500,2221.8599999999997
586.3453815261045,8000,2243.764
586.3453815261045,8500,2265.632
586.3453815261045,9000,2273.8720000000003
586.3453815261045,9500,2296.7839999999997
586.3453815261045,10000,2321.6719999999996
588.3534136546185,2000,1454.4320000000002
588.3534136546185,2500,1616.628
588.3534136546185,3000,1737.98
588.3534136546185,3500,1840.0279999999998
588.3534136546185,4000,1928.1919999999998
588.3534136546185,4500,1987.36
588.3534136546185,5000,2046.3319999999999
588.3534136546185,5500,2093.5
588.3534136546185,6000,2124.388
588.3534136546185,6500,2175.5559999999996
588.3534136546185,7000,2205.304
588.3534136546185,7500,2226.692
588.3534136546185,8000,2244.6879999999996
588.3534136546185,8500,2278.7159999999994
588.3534136546185,9000,2296.424
588.3534136546185,9500,2317.328
588.3534136546185,10000,2320.0
590.3614457831326,2000,1456.992
590.3614457831326,2500,1622.2280000000003
590.3614457831326,3000,1746.7400000000002
590.3614457831326,3500,1848.372
590.3614457831326,4000,1928.968
590.3614457831326,4500,1998.652
590.3614457831326,5000,2051.7799999999997
590.3614457831326,5500,2099.4919999999997
590.3614457831326,6000,2132.5000000000005
590.3614457831326,6500,2174.584
590.3614457831326,7000,2199.5
590.3614457831326,7500,2235.636
590.3614457831326,8000,2263.444
590.3614457831326,8500,2273.872
590.3614457831326,9000,2301.7400000000002
590.3614457831326,9500,2324.244
590.3614457831326,10000,2326.296
592.3694779116465,2000,1456.324
592.3694779116465,2500,1623.124
592.3694779116465,3000,1754.684
592.3694779116465,3500,1848.5520000000001
592.3694779116465,4000,1931.352
592.3694779116465,4500,1997.0600000000002
592.3694779116465,5000,2060.612
592.3694779116465,5500,2100.052
592.3694779116465,6000,2149.3720000000003
592.3694779116465,6500,2174.256
592.3694779116465,7000,2218.78
592.3694779116465,7500,2242.0080000000003
592.3694779116465,8000,2262.1279999999997
592.3694779116465,8500,2283.8720000000003
592.3694779116465,9000,2304.8480000000004
592.3694779116465,9500,2324.82
592.3694779116465,10000,2329.092
594.3775100401606,2000,1462.452
594.3775100401606,2500,1627.864
594.3775100401606,3000,1756.5440000000003
594.3775100401606,3500,1862.336
594.3775100401606,4000,1932.9080000000001
594.3775100401606,4500,2015.148
594.3775100401606,5000,2061.556
594.3775100401606,5500,2107.632
594.3775100401606,6000,2159.5199999999995
594.3775100401606,6500,2189.076
594.3775100401606,7000,2218.3360000000002
594.3775100401606,7500,2240.172
594.3775100401606,8000,2268.42
594.3775100401606,8500,2286.712
594.3775100401606,9000,2310.1400000000003
594.3775100401606,9500,2328.452
594.3775100401606,10000,2349.696
596.3855421686746,2000,1460.1640000000002
596.3855421686746,2500,1632.4759999999999
596.3855421686746,3000,1757.2079999999999
596.3855421686746,3500,1865.716
596.3855421686746,4000,1945.476
596.3855421686746,4500,2000.248
596.3855421686746,5000,2068.364
596.3855421686746,5500,2110.3720000000003
596.3855421686746,6000,2154.076
596.3855421686746,6500,2190.416
596.3855421686746,7000,2231.096
596.3855421686746,7500,2256.4280000000003
596.3855421686746,8000,2270.18
596.3855421686746,8500,2283.516
596.3855421686746,9000,2317.844
596.3855421686746,9500,2324.184
596.3855421686746,10000,2359.084
598.3935742971887,2000,1463.0760000000002
598.3935742971887,2500,1636.5279999999998
598.3935742971887,3000,1762.152
598.3935742971887,3500,1866.3400000000001
598.3935742971887,4000,1949.264
598.3935742971887,4500,2015.9759999999999
598.3935742971887,5000,2068.7560000000003
598.3935742971887,5500,2120.484
598.3935742971887,6000,2166.712
598.3935742971887,6500,2200.3
598.3935742971887,7000,2219.932
598.3935742971887,7500,2258.516
598.3935742971887,8000,2289.168
598.3935742971887,8500,2307.568
598.3935742971887,9000,2329.832
598.3935742971887,9500,2332.2040000000006
598.3935742971887,10000,2356.08
600.4016064257028,2000,1466.516
600.4016064257028,2500,1635.8
600.4016064257028,3000,1765.532
600.4016064257028,3500,1871.104
600.4016064257028,4000,1948.7239999999997
600.4016064257028,4500,2015.5719999999997
600.4016064257028,5000,2075.404
600.4016064257028,5500,2128.0840000000003
600.4016064257028,6000,2169.508
600.4016064257028,6500,2206.3920000000003
600.4016064257028,7000,2242.704
600.4016064257028,7500,2259.528
600.4016064257028,8000,2292.4880000000003
600.4016064257028,8500,2309.3720000000003
600.4016064257028,9000,2330.8559999999998
600.4016064257028,9500,2344.636
600.4016064257028,10000,2373.8
602.4096385542168,2000,1467.8960000000002
602.4096385542168,2500,1636.416
602.4096385542168,3000,1766.6240000000003
602.4096385542168,3500,1877.116
602.4096385542168,4000,1955.0040000000001
602.4096385542168,4500,2031.0040000000001
602.4096385542168,5000,2079.38
602.4096385542168,5500,2127.168
602.4096385542168,6000,2177.024
602.4096385542168,6500,2210.4519999999998
602.4096385542168,7000,2241.98
602.4096385542168,7500,2277.784
602.4096385542168,8000,2288.596
602.4096385542168,8500,2314.0199999999995
602.4096385542168,9000,2348.9080000000004
602.4096385542168,9500,2352.272
602.4096385542168,10000,2376.388
604.4176706827309,2000,1471.0480000000002
604.4176706827309,2500,1639.1680000000001
604.4176706827309,3000,1776.136
604.4176706827309,3500,1877.5480000000002
604.4176706827309,4000,1972.7400000000002
604.4176706827309,4500,2030.024
604.4176706827309,5000,2088.0119999999997
604.4176706827309,5500,2134.796
604.4176706827309,6000,2180.048
604.4176706827309,6500,2212.9919999999997
604.4176706827309,7000,2241.284
604.4176706827309,7500,2274.352
604.4176706827309,8000,2308.3959999999997
604.4176706827309,8500,2324.132
604.4176706827309,9000,2345.276
604.4176706827309,9500,2366.74
604.4176706827309,10000,2375.744
606.425702811245,2000,1474.14
606.425702811245,2500,1648.8880000000001
606.425702811245,3000,1777.636
606.425702811245,3500,1883.988
606.425702811245,4000,1960.4720000000002
606.425702811245,4500,2021.98
606.425702811245,5000,2095.5
606.425702811245,5500,2140.524
606.425702811245,6000,2180.7480000000005
606.425702811245,6500,2221.4320000000002
606.425702811245,7000,2251.9199999999996
606.425702811245,7500,2282.672
606.425702811245,8000,2314.82
606.425702811245,8500,2332.208
606.425702811245,9000,2352.788
606.425702811245,9500,2368.172
606.425702811245,10000,2391.332
608.433734939759,2000,1474.6080000000002
608.433734939759,2500,1644.6160000000004
608.433734939759,3000,1781.4479999999999
608.433734939759,3500,1888.512
608.433734939759,4000,1972.94
608.433734939759,4500,2036.7
608.433734939759,5000,2095.9120000000003
608.433734939759,5500,2152.412
608.433734939759,6000,2193.564
608.433734939759,6500,2231.9840000000004
608.433734939759,7000,2258.228
608.433734939759,7500,2293.128
608.433734939759,8000,2317.532
608.433734939759,8500,2336.3039999999996
608.433734939759,9000,2365.8759999999997
608.433734939759,9500,2374.7
608.433734939759,10000,2397.2840000000006
610.4417670682731,2000,1477.076
610.4417670682731,2500,1650.7720000000002
610.4417670682731,3000,1787.016
610.4417670682731,3500,1897.1599999999999
610.4417670682731,4000,1978.3760000000002
610.4417670682731,4500,2047.264
610.4417670682731,5000,2101.184
610.4417670682731,5500,2150.1400000000003
610.4417670682731,6000,2192.62
610.4417670682731,6500,2235.8280000000004
610.4417670682731,7000,2270.6279999999997
610.4417670682731,7500,2289.32
610.4417670682731,8000,2321.184
610.4417670682731,8500,2339.856
610.4417670682731,9000,2375.768
610.4417670682731,9500,2387.004
610.4417670682731,10000,2399.828
612.4497991967871,2000,1484.0
612.4497991967871,2500,1654.352
612.4497991967871,3000,1789.348
612.4497991967871,3500,1892.264
612.4497991967871,4000,1977.404
612.4497991967871,4500,2048.968
612.4497991967871,5000,2109.7
612.4497991967871,5500,2165.3959999999997
612.4497991967871,6000,2204.512
612.4497991967871,6500,2239.2
612.4497991967871,7000,2274.1079999999997
612.4497991967871,7500,2290.5240000000003
612.4497991967871,8000,2330.228
612.4497991967871,8500,2345.852
612.4497991967871,9000,2373.236
612.4497991967871,9500,2391.3
612.4497991967871,10000,2411.7
614.4578313253012,2000,1482.908
614.4578313253012,2500,1661.216
614.4578313253012,3000,1794.268
614.4578313253012,3500,1900.968
614.4578313253012,4000,1981.152
614.4578313253012,4500,2047.3799999999999
614.4578313253012,5000,2114.248
614.4578313253012,5500,2163.212
614.4578313253012,6000,2207.492
614.4578313253012,6500,2247.012
614.4578313253012,7000,2270.444
614.4578313253012,7500,2316.8920000000003
614.4578313253012,8000,2340.232
614.4578313253012,8500,2343.2920000000004
614.4578313253012,9000,2379.844
